Account ID,Account name,Instance ID,Finding reason(s),Instance name,Instance type,OS,Region,Total running hours,RI hours,On-Demand hours,Savings Plans hours,CPU utilization,Memory utilization,Disk utilization,EBS read (Ops/s),EBS write (Ops/s),EBS read throughput (KiB/s),EBS write throughput (KiB/s),Disk read (Ops/s),Disk write (Ops/s),Disk read throughput (KiB/s),Disk write throughput (KiB/s),Network in (KiB/s),Network out (KiB/s),Network packets in (Packets/s),Network packets out (Packets/s),Recommended action,Recommended instance type 1,Recommended instance type 1 Estimated savings,Recommended instance type 1 Projected CPU utilization,Recommended instance type 1 Projected memory utilization,Recommended instance type 1 Projected disk utilization,Recommended instance type 1 Platform difference(s),Recommended instance type 2,Recommended instance type 2 Estimated savings,Recommended instance type 2 Projected CPU utilization,Recommended instance type 2 Projected memory utilization,Recommended instance type 2 Projected disk utilization,Recommended instance type 2 Platform difference(s),Recommended instance type 3,Recommended instance type 3 Estimated savings,Recommended instance type 3 Projected CPU utilization,Recommended instance type 3 Projected memory utilization,Recommended instance type 3 Projected disk utilization,Recommended instance type 3 Platform difference(s)
XXXXXXXXXXXX,WA Cost Labs,i-010676,,Name-010676,t2.large,Linux/UNIX,EU (Frankfurt),336,0,0,336,8.25,,,0.8,3.336666667,5.658466797,202.5731413,,,,,1.82357449,0.05763265,0.380555556,0.201444444,Modify,t2.medium,0,8.25,,,,t2.small,0,16.5,,,,t2.micro,0,16.5,,,
XXXXXXXXXXXX,WA Cost Labs,i-010677,,Name-010677,t2.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,12.66666667,,,0.39,3.673333333,21.5911849,206.1462435,,,,,1.834060872,0.079986708,0.426666667,0.255666667,Modify,t2.small,0,25.33333333,,,,t2.micro,0,25.33333333,,,,t2.nano,0,25.33333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010678,"CPUOverprovisioned, MemoryOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010678,m5.2xlarge,Linux/UNIX,EU (Frankfurt),336,0,0,336,14.31,6.537220286,,0.003333333,3.82,0.012715658,123.9140828,,,,,50.81543783,13.34344808,45.10388889,36.22705556,Modify,m5.xlarge,0,28.62,13.07444057,,,m5.large,0,57.24,26.14888114,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010679,,Name-010679,t2.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,17.41666667,,,0,3.68,0,204.3151823,,,,,20.44202121,4.491704373,37.54722222,24.73483333,Modify,t2.small,0,34.83333333,,,,t2.micro,0,34.83333333,,,,t2.nano,0,34.83333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010680,,Name-010680,t3.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,7.158452641,,,1.08,5.133333333,38.47757975,216.4586385,,,,,1.833086209,0.814203559,0.9355,0.907611111,Modify,t3.micro,0,7.158452641,,,,t3.nano,0,7.158452641,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010681,,Name-010681,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,24.91803279,,,0,4.473333333,0,228.2079069,,,,,5.722809516,4.114349501,4.646888889,3.8615,Modify,t2.medium,0,24.91803279,,,,t2.micro,0,49.83606557,,,,t2.small,0,49.83606557,,,
XXXXXXXXXXXX,WA Cost Labs,i-010682,,Name-010682,t2.small,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.94915254,,,34.31,3.683333333,955.9631315,182.1899414,,,,,1.824939507,2.251174588,0.389833333,0.275722222,Modify,t2.micro,0,16.94915254,,,,t2.nano,0,16.94915254,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010683,,Name-010683,t2.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,17.03389831,,,0,3.396666667,0,203.0309082,,,,,1.829572211,0.057166612,0.3555,0.183166667,Modify,t2.small,0,34.06779661,,,,t2.micro,0,34.06779661,,,,t2.nano,0,34.06779661,,,
XXXXXXXXXXXX,WA Cost Labs,i-010684,,Name-010684,t2.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,8.474576271,,,0,3.956666667,0,216.3060514,,,,,83.71787543,83.44240044,10.16777778,7.292222222,Modify,t2.small,0,16.94915254,,,,t2.micro,0,16.94915254,,,,t2.nano,0,16.94915254,,,
XXXXXXXXXXXX,WA Cost Labs,i-010685,,Name-010685,t2.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,8.770491803,,,0,4.09,0,215.1489323,,,,,1.825039063,0.072627767,0.382166667,0.217833333,Modify,t2.small,0,17.54098361,,,,t2.nano,0,17.54098361,,,,t2.micro,0,17.54098361,,,
XXXXXXXXXXXX,WA Cost Labs,i-010686,,Name-010686,t2.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,1,,,0,0.853333333,0,12.14345052,,,,,0.180707194,0.18194987,0.254388889,0.254666667,Terminate,,0,,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010687,,Name-010687,t2.medium,Linux/UNIX,EU (Frankfurt),335,0,0,335,9.166666667,,,1.433333333,3.673333333,19.22607422,208.7783822,,,,,1.900797255,0.086168891,0.732555556,0.597555556,Modify,t2.small,0,18.33333333,,,,t2.micro,0,18.33333333,,,,t2.nano,0,18.33333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010688,,Name-010688,t3.small,Linux/UNIX,EU (Frankfurt),336,0,0,336,7.991799863,,,9.476666667,5.443333333,517.3619588,385.2844238,,,,,1.879956597,0.68101671,0.812611111,0.4715,Modify,t3.micro,0,7.991799863,,,,t3.nano,0,7.991799863,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010689,,Name-010689,t2.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,7.75,,,0,0.846666667,0,12.19431641,,,,,56.22925456,54.13972683,14.88938889,14.87672222,Modify,t2.small,0,15.5,,,,t2.micro,0,15.5,,,,t2.nano,0,15.5,,,
XXXXXXXXXXXX,WA Cost Labs,i-010690,,Name-010690,t3.small,Linux/UNIX,EU (Frankfurt),336,0,0,336,10.24183736,,,1.493333333,3.516666667,50.1759847,189.6794637,,,,,1.842744412,0.082482639,0.393388889,0.224055556,Modify,t3.micro,0,10.24183736,,,,t3.nano,0,10.24183736,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010691,,Name-010691,t3.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,12.31625612,,,0.003333333,5.203333333,0.012715658,246.3150024,,,,,1.830821126,0.240524902,0.375944444,0.185111111,Modify,t3.small,0,12.31625612,,,,t3.micro,0,12.31625612,,,,t3.nano,0,12.31625612,,,
XXXXXXXXXXXX,WA Cost Labs,i-010692,,Name-010692,t3.micro,Linux/UNIX,EU (Frankfurt),336,0,0,336,7.650127502,,,0.26,3.88,4.297892253,196.8129476,,,,,1.809453125,0.0524764,0.306388889,0.115611111,Modify,t3.nano,0,7.650127502,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010693,,Name-010693,t2.large,Linux/UNIX,US East (N. Virginia),336,0,0,336,10.41666667,,,2.963333333,7.616666667,11.30421875,214.8310319,,,,,1.892147624,0.208682726,0.391,0.166555556,Modify,t2.medium,0,10.41666667,,,,t2.micro,0,20.83333333,,,,t2.small,0,20.83333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010694,,Name-010694,t3.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,10.73351223,,,0,3.48,0,175.5396525,,,,,1.942371962,0.228238932,1.721722222,1.477277778,Modify,t3.small,0,10.73351223,,,,t3.micro,0,10.73351223,,,,t3.nano,0,10.73351223,,,
XXXXXXXXXXXX,WA Cost Labs,i-010695,"CPUOverprovisioned, MemoryOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010695,m5.2xlarge,Linux/UNIX,EU (Frankfurt),336,0,0,336,11.29166667,6.194788828,,0.003333333,3.973333333,0.012715658,118.5353597,,,,,43.49199544,10.62469971,41.75622222,34.03555556,Modify,m5.xlarge,0,22.58333333,12.38957766,,,m5.large,0,45.16666667,24.77915531,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010696,,Name-010696,t2.large,Linux/UNIX,EU (Frankfurt),336,0,0,336,7.711864407,,,0,3.016666667,0,194.7275781,,,,,1.841425781,0.060362684,0.351055556,0.181444444,Modify,t2.medium,0,7.711864407,,,,t2.micro,0,15.42372881,,,,t2.small,0,15.42372881,,,
XXXXXXXXXXXX,WA Cost Labs,i-010697,,Name-010697,t3.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.950149169,,,0.09,4.103333333,3.102620443,785.8006159,,,,,16.06482802,0.126467285,2.3495,0.498833333,Modify,t3.nano,0,8.950149169,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010698,,Name-010698,t2.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,8.305084746,,,0,3.38,0,201.8356315,,,,,1.816677246,0.056066623,0.339388889,0.156277778,Modify,t2.small,0,16.61016949,,,,t2.micro,0,16.61016949,,,,t2.nano,0,16.61016949,,,
XXXXXXXXXXXX,WA Cost Labs,i-010699,"CPUOverprovisioned, MemoryOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010699,m5.2xlarge,Linux/UNIX,EU (Frankfurt),336,0,0,336,12.08,6.500480431,,0.003333333,4.85,0.012715658,128.2246908,,,,,39.58309923,9.560215115,39.37988889,31.77427778,Modify,m5.xlarge,0,24.16,13.00096086,,,m5.large,0,48.32,26.00192172,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010700,,Name-010700,t2.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,8.307692308,,,0,4.696666667,0,226.1352539,,,,,1.840430773,0.100192057,0.554,0.395444444,Modify,t2.small,0,16.61538462,,,,t2.nano,0,16.61538462,,,,t2.micro,0,16.61538462,,,
XXXXXXXXXXXX,WA Cost Labs,i-010701,,Name-010701,t2.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,11.86440678,,,0,3.59,0,203.704834,,,,,2.160117459,0.740810818,3.902888889,7.678333333,Modify,t2.small,0,23.72881356,,,,t2.micro,0,23.72881356,,,,t2.nano,0,23.72881356,,,
XXXXXXXXXXXX,WA Cost Labs,i-010702,,Name-010702,t3.small,Linux/UNIX,EU (Frankfurt),336,0,0,336,7.757945436,,,27.09333333,5.406666667,812.1617635,274.6582031,,,,,1.825685221,0.069346788,0.388944444,0.194888889,Modify,t3.micro,0,7.757945436,,,,t3.nano,0,7.757945436,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010703,,Name-010703,t3.small,Linux/UNIX,EU (Frankfurt),336,0,0,336,7.866273353,,,0,3.99,0,196.5077718,,,,,1.880118273,0.115824924,0.977444444,0.58,Modify,t3.micro,0,7.866273353,,,,t3.nano,0,7.866273353,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010704,"MemoryOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned",Name-010704,t3.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,16.80861348,37.87723927,,0.006666667,18.12,0.559488932,3248.748779,,,,,29.88972195,4.785968967,51.86794444,35.42172222,Modify,t3.small,0,16.80861348,75.75447853,,,t3.small,0,16.80861348,75.75447853,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010705,,Name-010705,t2.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,0.916666667,,,0,0.833333333,0,11.96542969,,,,,0.015318739,0.017580838,0.031555556,0.024944444,Terminate,,0,,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010706,,Name-010706,t2.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,8.813559322,,,0.006666667,4.276666667,0.343323568,230.9544922,,,,,1.915299479,0.13104248,1.0375,0.7105,Modify,t2.small,0,17.62711864,,,,t2.micro,0,17.62711864,,,,t2.nano,0,17.62711864,,,
XXXXXXXXXXXX,WA Cost Labs,i-010707,,Name-010707,t2.small,Linux/UNIX,EU (Frankfurt),336,0,0,336,2.166666667,,,0.023333333,0.353333333,0.089010417,2.593990885,,,,,0.016421441,0.026535645,0.047722222,0.0445,Modify,t2.micro,0,2.166666667,,,,t2.nano,0,2.166666667,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010708,,Name-010708,t3.medium,Linux/UNIX,US East (N. Virginia),336,0,0,336,11.90019834,,,0,4.543333333,0,199.1526286,,,,,2.980380588,3.659853244,2.960722222,3.562944444,Modify,t3.small,0,11.90019834,,,,t3.micro,0,11.90019834,,,,t3.nano,0,11.90019834,,,
XXXXXXXXXXXX,WA Cost Labs,i-010709,,Name-010709,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,1.967213115,,,0,1.14,0,17.30600911,,,,,0.006766493,0.006898058,0.016222222,0.025111111,Modify,t2.nano,0,1.967213115,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010710,,Name-010710,t3.medium,Linux/UNIX,EU (Frankfurt),336,0,0,336,14.89975167,,,0.966666667,5.566666667,92.7734375,302.1494548,,,,,18.12304199,3.565166829,38.48033333,26.29638889,Modify,t3.small,0,14.89975167,,,,t3.micro,0,14.89975167,,,,t3.nano,0,14.89975167,,,
XXXXXXXXXXXX,WA Cost Labs,i-010711,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010711,c5.4xlarge,Linux/UNIX,US East (N. Virginia),150.451111,0,0,150.451111,6.41,,,25.22333333,139.3433333,431.9922129,531.5526326,,,,,1.968005371,0.875794271,0.504777778,0.510888889,Modify,c5.2xlarge,0,12.82,,,,c5.xlarge,0,25.64,,,,c5.large,0,51.28,,,
XXXXXXXXXXXX,WA Cost Labs,i-010712,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010712,c5.2xlarge,Linux/UNIX,US East (N. Virginia),336,0,0,336,4.638333333,,,0,1.79,0,35.27323405,,,,,0,0,0,0,Modify,c5.xlarge,0,9.276666667,,,,c5.large,0,18.55333333,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010713,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010713,c5.xlarge,Linux/UNIX,US East (N. Virginia),336,0,0,336,26.05833333,,,0.013333333,138.59,0.05086263,528.678894,,,,,2.761103244,1.288996311,0.377333333,0.314111111,Modify,c5.large,0,52.11666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010714,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010714,c5.2xlarge,Linux/UNIX,US East (N. Virginia),336,0,0,336,4.695,,,0.013333333,1.806666667,0.05086263,34.71374512,,,,,0,0,0,0,Modify,c5.xlarge,0,9.39,,,,c5.large,0,18.78,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010715,,Name-010715,t3.medium,Linux/UNIX,EU (Ireland),336,336,0,0,9.683656122,,,7.803333333,5.166666667,182.5841268,791.5480932,,,,,,,,,Modify,t3.small,0,9.683656122,,,,t3.micro,0,9.683656122,,,,t3.nano,0,9.683656122,,,
XXXXXXXXXXXX,WA Cost Labs,i-010716,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned",Name-010716,t3a.xlarge,Linux/UNIX,US West (Oregon),336,0,0,336,7.719871335,,,0.04,5.493333333,0.801086426,71.52557373,,,,,1.246695421,1.094227431,0.840722222,0.839888889,Modify,t3a.large,0,15.43974267,,,,t3a.small,0,15.43974267,,,,t3a.medium,0,15.43974267,,,
XXXXXXXXXXXX,WA Cost Labs,i-010717,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned",Name-010717,t3a.xlarge,Linux/UNIX,US West (Oregon),336,0,0,336,7.936666667,,,0.003333333,6.136666667,0.254313151,95.95235189,,,,,0.609437934,0.696305339,0.576888889,0.502333333,Modify,t3a.large,0,15.87333333,,,,t3a.small,0,15.87333333,,,,t3a.medium,0,15.87333333,,,
XXXXXXXXXXXX,WA Cost Labs,i-010718,CPUUnderprovisioned,Name-010718,t2.micro,Linux/UNIX,US West (Oregon),336,0,0,336,15.93220339,,,8.38,31.24666667,100.3646842,240.122474,,,,,0.216060927,0.376285265,0.260055556,0.298222222,Modify,t2.nano,0,15.93220339,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010719,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned",Name-010719,t3a.xlarge,Linux/UNIX,US West (Oregon),336,0,0,336,35.23333333,,,0.013333333,3.246666667,0.05086263,35.47668457,,,,,105.6536304,58.75843072,74.44644444,61.33422222,Modify,t3a.large,0,70.46666667,,,,t3a.small,0,70.46666667,,,,t3a.medium,0,70.46666667,,,
XXXXXXXXXXXX,WA Cost Labs,i-010720,,Name-010720,t2.micro,Linux/UNIX,US West (Oregon),336,0,0,336,1,,,0,0.976666667,0,13.61847331,,,,,0.040176324,0.009538032,0.120388889,0.056666667,Terminate,,0,,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010721,,Name-010721,t2.micro,Linux/UNIX,US West (Oregon),336,0,0,336,2.033898305,,,0,0.876666667,0,12.62665039,,,,,0.003886447,0.004329156,0.007111111,0.006944444,Modify,t2.nano,0,2.033898305,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010722,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned",Name-010722,t3a.xlarge,Linux/UNIX,US West (Oregon),336,0,0,336,1.291645139,,,0.003333333,1.22,0.012715658,16.75923665,,,,,0.898395454,0.893898383,0.526,0.510944444,Modify,t3a.large,0,2.583290278,,,,t3a.medium,0,2.583290278,,,,t3a.small,0,2.583290278,,,
XXXXXXXXXXXX,WA Cost Labs,i-010723,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned",Name-010723,t3a.xlarge,Linux/UNIX,US West (Oregon),336,0,0,336,5.225,,,0.003333333,5.28,0.012715658,70.9660848,,,,,1.893978407,1.012182346,0.843111111,0.842888889,Modify,t3a.large,0,10.45,,,,t3a.medium,0,10.45,,,,t3a.small,0,10.45,,,
XXXXXXXXXXXX,WA Cost Labs,i-010724,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned",Name-010724,m4.xlarge,Linux/UNIX,US East (N. Virginia),336,0,0,336,4.458333333,,,0.026666667,3.143333333,0.495911458,199.89014,,,,,1.81776747,11.29457248,0.731277778,1.917555556,Modify,m4.large,0,8.916666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010725,,Name-010725,r5.8xlarge,Red Hat Enterprise Linux,US East (N. Virginia),163,0,0,163,30.5,,,1267.42,763.8666667,124963.5887,121556.3043,,,,,2749.74565,985.9114922,474.0058889,229.3666111,Modify,r5.4xlarge,0,61,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010726,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010726,m5.xlarge,Linux/UNIX,US East (N. Virginia),40,0,0,40,22.75833333,,,20.03333333,3.823333333,92.1758016,196.6826121,,,,,119.4592499,0.641576606,10.78666667,3.340277778,Modify,m5.large,0,45.51666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010727,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned",Name-010727,t2.xlarge,Linux/UNIX,US East (N. Virginia),336,0,0,336,37.375,,,23.33,13.87,1335.46193,289.2812077,,,,,20.62367676,121.6408445,19.22916667,19.23872222,Modify,t2.large,0,74.75,,,,t2.medium,0,74.75,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010728,,Name-010728,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,19.83050847,,,2.133333333,7.363333333,31.15336263,787.5092806,,,,,16.06222629,0.120342882,2.333722222,0.229388889,Modify,t2.nano,0,19.83050847,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010729,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010729,m5.xlarge,Linux/UNIX,US East (N. Virginia),33,0,0,33,37.73333333,,,30.1,10.01666667,172.0046997,1041.531563,,,,,28.32716553,9.717205404,21.27544444,21.36888889,Modify,m5.large,0,75.46666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010730,,Name-010730,r5a.8xlarge,Red Hat Enterprise Linux,US East (N. Virginia),336,0,0,336,30.745,,,1592.646667,851.9566667,329177.8819,63381.6576,,,,,4159.984769,1366.184926,488.8136111,198.464,Modify,r5a.4xlarge,0,61.49,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010731,,Name-010731,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,21.16666667,,,0.626666667,7.94,30.17425456,795.2165625,,,,,16.03988308,0.209810655,2.285277778,1.040944444,Modify,t2.nano,0,21.16666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010732,,Name-010732,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,15.34482759,,,0.436666667,2.736666667,5.035400391,174.9165853,,,,,1.851566026,1.118089464,0.304722222,0.160833333,Modify,t2.nano,0,15.34482759,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010733,,Name-010733,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,14.91525424,,,0.296666667,2.806666667,4.412333984,201.4795964,,,,,1.819562174,0.785320095,0.295777778,0.056,Modify,t2.nano,0,14.91525424,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010734,,Name-010734,r5.8xlarge,Red Hat Enterprise Linux,US East (N. Virginia),163,0,0,163,27.44833333,,,1317.743333,808.7266667,127085.7493,123703.1253,,,,,4794.033835,1679.616494,550.798,262.901,Modify,r5.4xlarge,0,54.89666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010735,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010735,m5.xlarge,Linux/UNIX,US East (N. Virginia),208,0,0,208,23.75,,,20.04666667,4.44,92.23937988,789.3927892,,,,,125.2365359,0.626978624,12.19366667,3.452277778,Modify,m5.large,0,47.5,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010736,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010736,m5.xlarge,Linux/UNIX,US East (N. Virginia),160,0,0,160,23.95793403,,,20.03333333,5.116666667,92.1758016,804.476738,,,,,225.7847987,1.100087077,11.05305556,3.380444444,Modify,m5.large,0,47.91586807,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010737,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010737,m5.xlarge,Linux/UNIX,US East (N. Virginia),136,0,0,136,20.80833333,,,20.03333333,2.7,92.1758016,104.4050852,,,,,183.3906646,0.830181207,14.86233333,4.321388889,Modify,m5.large,0,41.61666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010738,,Name-010738,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,15.25423729,,,0.02,3.32,0.076295573,204.7475195,,,,,1.843426649,0.054587674,0.305722222,0.158,Modify,t2.nano,0,15.25423729,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010739,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010739,m5.xlarge,Linux/UNIX,US East (N. Virginia),183,0,0,183,22.57,,,20.04666667,4.516666667,92.23937988,792.983373,,,,,226.6916656,1.134708116,14.75944444,4.217055556,Modify,m5.large,0,45.14,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010740,,Name-010740,r5.8xlarge,Red Hat Enterprise Linux,US East (N. Virginia),336,0,0,336,18.00833333,,,2332.22,1540.336667,217854.0182,124099.439,,,,,3605.036949,1479.839833,628.3773333,369.5515,Modify,r5.4xlarge,0,36.01666667,,,,r5.2xlarge,0,72.03333333,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010741,,Name-010741,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,21.83333333,,,1.513333333,7.563333333,41.45304362,788.8460156,,,,,12.41996989,0.152591417,2.264722222,1.002722222,Modify,t2.nano,0,21.83333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010742,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010742,m5.xlarge,Linux/UNIX,US East (N. Virginia),64,0,0,64,22.07833333,,,20.03333333,2.456666667,92.1758016,100.1294454,,,,,164.8963897,0.838295627,10.72211111,3.361944444,Modify,m5.large,0,44.15666667,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010743,"CPUOverprovisioned, EBSIOPSOverprovisioned, EBSThroughputOverprovisioned, NetworkBandwidthOverprovisioned, NetworkPPSOverprovisioned",Name-010743,c5.2xlarge,Linux/UNIX,US East (N. Virginia),336,0,0,336,6.011666667,,,0,7.58,0,815.3120677,,,,,16.26753201,5.229088813,2.671388889,1.521944444,Modify,c5.xlarge,0,12.02333333,,,,c5.large,0,24.04666667,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010744,,Name-010744,t2.micro,Linux/UNIX,US East (N. Virginia),336,0,0,336,21.33333333,,,0.6,7.536666667,17.26786458,798.0616895,,,,,16.33632297,0.216322971,2.332611111,1.069666667,Modify,t2.nano,0,21.33333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010745,,Name-010745,r5d.4xlarge,Windows (Amazon VPC),Asia Pacific (Sydney),336,0,0,336,22.15666667,,,2307.313333,1226.103333,370201.5384,245441.3509,1.288888889,29.14138889,77.84666667,1430.660694,4485.395921,49.34921631,3010.860333,184.4426667,Modify,r5d.2xlarge,0,44.31333333,,,,,,,,,,,,,,,
XXXXXXXXXXXX,WA Cost Labs,i-010746,,Name-010746,t3.medium,Windows (Amazon VPC),Asia Pacific (Sydney),336,0,0,336,8.183333333,,,2.933333333,4.673333333,351.8040975,418.1702932,,,,,0.489780816,0.10553304,0.543611111,0.457055556,Modify,t3.small,0,8.183333333,,,,t3.micro,0,8.183333333,,,,t3.nano,0,8.183333333,,,
