Account ID,Account Name,Instance ID,Instance Type,OS,Region,Running Hours,RI Hours,OD Hours, CPU Utilization ,Memory Utilization,Disk Utilization,Recommended Action,Recommended Instance Type 1, Recommended Instance Type 1 Estimated Savings , Recommended Instance Type 1 Projected CPU ,Recommended Instance Type 1 Projected Memory,Recommended Instance Type 1 Projected Disk,Recommended Instance Type 2, Recommended Instance Type 2 Estimated Savings , Recommended Instance Type 2 Projected CPU ,Recommended Instance Type 2 Projected Memory,Recommended Instance Type 2 Projected Disk,Recommended Instance Type 3, Recommended Instance Type 3 Estimated Savings , Recommended Instance Type 3 Projected CPU ,Recommended Instance Type 3 Projected Memory,Recommended Instance Type 3 Projected Disk
836000000000,WA Cost Labs,i-03412,t2.micro,Linux/UNIX,US East (N. Virginia),330,0,330, 3.67 ,,,Modify,t2.nano, $4.16 , 3.67 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-034258,t3.medium,Linux/UNIX,Asia Pacific (Sydney),329,329,0, 29.00 ,,,Modify,t3.small, $-   , 29.00 ,,,t3.micro, $-   , 29.00 ,,,t3.nano, $(0.34), 29.00 ,,
836000000000,WA Cost Labs,i-034278,t3.micro,Linux/UNIX,EU (Frankfurt),249,0,249, 32.00 ,,,Modify,t3.nano, $3.25 , 32.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-034290,c4.4xlarge,Linux/UNIX,EU (Ireland),1.843611,0,1.843611, 12.95 ,,,Modify,c4.2xlarge, $1.81 , 25.90 ,,,c4.xlarge, $2.72 , 51.79 ,,,,,,,
836000000000,WA Cost Labs,i-034316,t2.medium,Windows (Amazon VPC),US West (Oregon),329,0,329, 26.31 ,,,Modify,t2.small, $23.16 , 52.62 ,,,t2.nano, $40.24 , 52.62 ,,,t2.micro, $34.45 , 52.62 ,,
836000000000,WA Cost Labs,i-034348,t2.medium,Linux/UNIX,US West (Oregon),330,0,330, 2.00 ,,,Modify,t2.small, $16.78 , 4.00 ,,,t2.nano, $29.11 , 4.00 ,,,t2.micro, $24.95 , 4.00 ,,
836000000000,WA Cost Labs,i-034349,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.086944,0,0.086944, 7.33 ,,,Modify,c4.2xlarge, $0.08 , 14.67 ,,,c4.xlarge, $0.11 , 29.33 ,,,c4.large, $0.13 , 58.67 ,,
836000000000,WA Cost Labs,i-034351,r5.4xlarge,Linux/UNIX,US East (N. Virginia),330,330,0, 35.00 ,,,Modify,r5.2xlarge, $-   , 70.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-034413,t3.medium,Linux/UNIX,US East (N. Virginia),329,2.875,326.125, 8.00 ,,,Modify,t3.small, $14.74 , 8.00 ,,,t3.micro, $22.11 , 8.00 ,,,t3.nano, $25.79 , 8.00 ,,
836000000000,WA Cost Labs,i-034454,t2.medium,Linux/UNIX,US East (N. Virginia),330,330,0, 26.83 ,,,Modify,t2.small, $-   , 53.67 ,,,t2.nano, $-   , 53.67 ,,,t2.micro, $-   , 53.67 ,,
836000000000,WA Cost Labs,i-034486,t2.medium,Linux/UNIX,US East (N. Virginia),330,0,330, 8.73 ,,,Modify,t2.small, $16.78 , 17.46 ,,,t2.nano, $29.11 , 17.46 ,,,t2.micro, $24.95 , 17.46 ,,
836000000000,WA Cost Labs,i-034505,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.689167,0,0.689167, 16.33 ,,,Modify,c4.large, $0.15 , 32.67 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-034588,t3.2xlarge,Linux/UNIX,EU (Ireland),14,0,14, 21.00 ,,,Modify,t3.xlarge, $5.55 , 42.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-034589,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.151111,0,0.151111, 15.03 ,,,Modify,c4.2xlarge, $0.13 , 30.06 ,,,c4.xlarge, $0.20 , 60.13 ,,,,,,,
836000000000,WA Cost Labs,i-034614,r5.2xlarge,Linux/UNIX,US East (N. Virginia),330,330,0, 10.00 ,,,Modify,r5.xlarge, $-   , 20.00 ,,,r5.large, $-   , 40.00 ,,,,,,,
836000000000,WA Cost Labs,i-034637,r5.xlarge,Red Hat Enterprise Linux,US East (N. Virginia),330,0,330, 24.00 ,,,Modify,r5.large, $90.34 , 48.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-034733,t1.micro,Linux/UNIX,US East (N. Virginia),0.280278,0,0.280278, 1.00 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-034812,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.118611,0,0.118611, 12.77 ,,,Modify,c4.2xlarge, $0.10 , 25.54 ,,,c4.xlarge, $0.15 , 51.08 ,,,,,,,
836000000000,WA Cost Labs,i-034950,c4.4xlarge,Linux/UNIX,EU (Ireland),1.515278,0,1.515278, 12.99 ,,,Modify,c4.2xlarge, $1.49 , 25.98 ,,,c4.xlarge, $2.24 , 51.96 ,,,,,,,
836000000000,WA Cost Labs,i-034994,t1.micro,Linux/UNIX,US East (N. Virginia),0.280278,0,0.280278, 0.83 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-035031,t3.medium,Linux/UNIX,EU (Frankfurt),148,0,148, 22.00 ,,,Modify,t3.small, $7.72 , 22.00 ,,,t3.micro, $11.58 , 22.00 ,,,t3.nano, $13.51 , 22.00 ,,
836000000000,WA Cost Labs,i-035054,c4.4xlarge,Linux/UNIX,EU (Ireland),0.021944,0,0.021944, 8.13 ,,,Modify,c4.2xlarge, $0.02 , 16.25 ,,,c4.xlarge, $0.03 , 32.50 ,,,c4.large, $0.04 , 65.00 ,,
836000000000,WA Cost Labs,i-035186,r5d.4xlarge,Linux/UNIX,EU (London),330,291,39, 12.00 ,,,Modify,r5d.2xlarge, $57.28 , 24.00 ,,,r5d.xlarge, $85.92 , 48.00 ,,,,,,,
836000000000,WA Cost Labs,i-035196,c4.4xlarge,Linux/UNIX,EU (Ireland),0.047778,0,0.047778, 7.53 ,,,Modify,c4.2xlarge, $0.05 , 15.06 ,,,c4.xlarge, $0.07 , 30.13 ,,,c4.large, $0.08 , 60.25 ,,
836000000000,WA Cost Labs,i-035201,t3.medium,Linux/UNIX,US East (N. Virginia),330,157.626944,172.373056, 23.00 ,,,Modify,t3.small, $7.79 , 23.00 ,,,t3.micro, $11.68 , 23.00 ,,,t3.nano, $13.63 , 23.00 ,,
836000000000,WA Cost Labs,i-035268,t3.small,Linux/UNIX,EU (Frankfurt),330,0,330, 3.00 ,,,Modify,t3.micro, $8.60 , 3.00 ,,,t3.nano, $12.91 , 3.00 ,,,,,,,
836000000000,WA Cost Labs,i-035350,c4.4xlarge,Linux/UNIX,EU (Ireland),2,0,2, 7.71 ,,,Modify,c4.2xlarge, $1.96 , 15.42 ,,,c4.large, $3.44 , 61.67 ,,,c4.xlarge, $2.95 , 30.83 ,,
836000000000,WA Cost Labs,i-035371,t2.large,Windows (Amazon VPC),US East (N. Virginia),330,122,208, 37.00 ,,,Modify,t2.medium, $8.42 , 37.00 ,,,t2.micro, $42.98 , 74.00 ,,,t2.small, $31.65 , 74.00 ,,
836000000000,WA Cost Labs,i-035398,t2.medium,Linux/UNIX,US East (N. Virginia),330,0,330, 1.23 ,,,Modify,t2.small, $16.78 , 2.46 ,,,t2.nano, $29.11 , 2.46 ,,,t2.micro, $24.95 , 2.46 ,,
836000000000,WA Cost Labs,i-03541,c4.4xlarge,Linux/UNIX,EU (Ireland),1.495,0,1.495, 16.80 ,,,Modify,c4.2xlarge, $1.47 , 33.60 ,,,c4.xlarge, $2.21 , 67.21 ,,,,,,,
836000000000,WA Cost Labs,i-035442,t2.medium,Linux/UNIX,US East (N. Virginia),330,0,330, 3.00 ,,,Modify,t2.small, $16.78 , 6.00 ,,,t2.nano, $29.11 , 6.00 ,,,t2.micro, $24.95 , 6.00 ,,
836000000000,WA Cost Labs,i-035456,r4.4xlarge,Linux/UNIX,Asia Pacific (Singapore),330,330,0, 38.55 ,,,Modify,r4.2xlarge, $-   , 77.10 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-035464,c4.4xlarge,Linux/UNIX,EU (Ireland),0.123056,0,0.123056, 6.08 ,,,Modify,c4.2xlarge, $0.12 , 12.17 ,,,c4.large, $0.21 , 48.67 ,,,c4.xlarge, $0.18 , 24.33 ,,
836000000000,WA Cost Labs,i-035485,r5.4xlarge,Red Hat Enterprise Linux,US East (N. Virginia),329,0,329, 9.00 ,,,Modify,r5.2xlarge, $360.26 , 18.00 ,,,r5.xlarge, $590.42 , 36.00 ,,,r5.large, $680.48 , 72.00 ,,
836000000000,WA Cost Labs,i-035503,m4.2xlarge,Red Hat Enterprise Linux,US West (N. California),330,0,330, 21.74 ,,,Modify,m4.xlarge, $217.96 , 43.48 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-035532,t3.small,Linux/UNIX,US East (N. Virginia),330,330,0, 31.00 ,,,Modify,t3.micro, $-   , 31.00 ,,,t3.nano, $(0.32), 31.00 ,,,,,,,
836000000000,WA Cost Labs,i-035633,m5.2xlarge,Linux/UNIX,US East (N. Virginia),329,0,329, 23.00 ,,,Modify,m5.xlarge, $137.24 , 46.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-03571,r5.4xlarge,Red Hat Enterprise Linux,US East (N. Virginia),329,0,329, 12.00 ,,,Modify,r5.2xlarge, $360.26 , 24.00 ,,,r5.xlarge, $590.42 , 48.00 ,,,,,,,
836000000000,WA Cost Labs,i-035735,t1.micro,Linux/UNIX,US East (N. Virginia),0.279444,0,0.279444, 0.83 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-035769,m5.xlarge,Red Hat Enterprise Linux,US East (Ohio),329,0,329, 34.00 ,,,Modify,m5.large, $68.62 , 68.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-035775,r3.2xlarge,Linux/UNIX,EU (Ireland),330,35.5,294.5, 12.12 ,,,Modify,r3.xlarge, $236.74 , 24.25 ,,,r3.large, $355.75 , 48.50 ,,,,,,,
836000000000,WA Cost Labs,i-035817,c4.xlarge,Linux/UNIX,EU (Frankfurt),0.080833,0,0.080833, 30.33 ,,,Modify,c4.large, $0.02 , 60.67 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-035848,t1.micro,Linux/UNIX,US East (N. Virginia),0.280556,0,0.280556, 0.83 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-035851,r5.4xlarge,Linux/UNIX,US East (N. Virginia),321.736944,70.486944,251.25, 36.00 ,,,Modify,r5.2xlarge, $275.12 , 72.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-035875,c4.4xlarge,Linux/UNIX,EU (Ireland),0.549167,0,0.549167, 7.15 ,,,Modify,c4.2xlarge, $0.54 , 14.29 ,,,c4.xlarge, $0.81 , 28.58 ,,,c4.large, $0.94 , 57.17 ,,
836000000000,WA Cost Labs,i-035920,t2.micro,Linux/UNIX,US East (N. Virginia),330,0,330, 3.05 ,,,Modify,t2.nano, $4.16 , 3.05 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-036026,r4.8xlarge,Linux/UNIX,EU (Ireland),192.965833,192.965833,0, 35.90 ,,,Modify,r4.4xlarge, $-   , 71.79 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-036087,t2.medium,Linux/UNIX,US East (Ohio),0.139722,0,0.139722, 0.25 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-036098,r3.xlarge,Linux/UNIX,EU (Frankfurt),330,0,330, 4.29 ,,,Modify,r3.large, $143.39 , 8.58 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-036099,t3.medium,Linux/UNIX,US East (Ohio),126.048056,1,125.048056, 13.00 ,,,Modify,t3.small, $5.65 , 13.00 ,,,t3.nano, $9.89 , 13.00 ,,,t3.micro, $8.48 , 13.00 ,,
836000000000,WA Cost Labs,i-036119,c4.4xlarge,Linux/UNIX,EU (Ireland),0.040833,0,0.040833, 3.36 ,,,Modify,c4.2xlarge, $0.04 , 6.73 ,,,c4.large, $0.07 , 26.92 ,,,c4.xlarge, $0.06 , 13.46 ,,
836000000000,WA Cost Labs,i-036145,t3.xlarge,Linux/UNIX,EU (Frankfurt),330,247.20875,82.79125, 20.00 ,,,Modify,t3.large, $17.27 , 40.00 ,,,t3.nano, $33.46 , 40.00 ,,,t3.medium, $25.90 , 40.00 ,,
836000000000,WA Cost Labs,i-03623,t3.small,Linux/UNIX,EU (Frankfurt),98,1,97, 39.00 ,,,Modify,t3.micro, $2.53 , 39.00 ,,,t3.nano, $3.79 , 39.00 ,,,,,,,
836000000000,WA Cost Labs,i-036323,c4.xlarge,Windows (Amazon VPC),US East (N. Virginia),329,0,329, 22.12 ,,,Modify,c4.large, $136.53 , 44.25 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-036335,c3.2xlarge,Red Hat Enterprise Linux,US West (Oregon),102,0,102, 18.44 ,,,Modify,c3.xlarge, $62.05 , 36.88 ,,,c3.large, $85.32 , 73.75 ,,,,,,,
836000000000,WA Cost Labs,i-036336,t3.medium,Linux/UNIX,US East (N. Virginia),330,266.3081943,63.69180575, 3.00 ,,,Modify,t3.small, $2.88 , 3.00 ,,,t3.micro, $4.32 , 3.00 ,,,t3.nano, $5.04 , 3.00 ,,
836000000000,WA Cost Labs,i-036428,r4.4xlarge,Linux/UNIX,EU (Ireland),0.554722,0,0.554722, 9.02 ,,,Modify,r4.2xlarge, $0.71 , 18.04 ,,,r4.large, $1.25 , 72.17 ,,,r4.xlarge, $1.07 , 36.08 ,,
836000000000,WA Cost Labs,i-036474,t3.xlarge,Linux/UNIX,US East (N. Virginia),68.728611,0,68.728611, 38.00 ,,,Modify,t3.large, $12.42 , 76.00 ,,,t3.medium, $18.64 , 76.00 ,,,t3.nano, $23.17 , 76.00 ,,
836000000000,WA Cost Labs,i-036492,c4.4xlarge,Linux/UNIX,EU (Ireland),1.961389,0,1.961389, 9.34 ,,,Modify,c4.2xlarge, $1.93 , 18.69 ,,,c4.xlarge, $2.89 , 37.38 ,,,c4.large, $3.37 , 74.75 ,,
836000000000,WA Cost Labs,i-036511,m5.xlarge,Linux/UNIX,US East (Ohio),330,0,330, 16.00 ,,,Modify,m5.large, $68.83 , 32.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-036513,m4.4xlarge,Linux/UNIX,EU (Frankfurt),330,0,330, 8.08 ,,,Modify,m4.2xlarge, $344.14 , 16.17 ,,,m4.xlarge, $516.21 , 32.34 ,,,m4.large, $602.25 , 64.67 ,,
836000000000,WA Cost Labs,i-036537,t3.small,Linux/UNIX,EU (Frankfurt),330,0,330, 3.00 ,,,Modify,t3.micro, $8.60 , 3.00 ,,,t3.nano, $12.91 , 3.00 ,,,,,,,
836000000000,WA Cost Labs,i-036562,c4.4xlarge,Linux/UNIX,EU (Ireland),0.524444,0,0.524444, 7.00 ,,,Modify,c4.2xlarge, $0.52 , 14.00 ,,,c4.large, $0.90 , 56.00 ,,,c4.xlarge, $0.77 , 28.00 ,,
836000000000,WA Cost Labs,i-036612,m5.2xlarge,Linux/UNIX,US East (N. Virginia),329,0,329, 34.00 ,,,Modify,m5.xlarge, $137.24 , 68.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-03663,m4.xlarge,Red Hat Enterprise Linux,US East (N. Virginia),330,1,329, 1.53 ,,,Modify,m4.large, $71.13 , 3.05 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-036631,c4.4xlarge,Linux/UNIX,EU (Ireland),0.436111,0,0.436111, 12.29 ,,,Modify,c4.2xlarge, $0.43 , 24.58 ,,,c4.xlarge, $0.64 , 49.17 ,,,,,,,
836000000000,WA Cost Labs,i-036676,c4.4xlarge,Linux/UNIX,EU (Ireland),0.487778,0,0.487778, 21.20 ,,,Modify,c4.2xlarge, $0.48 , 42.40 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-036761,t3.medium,Linux/UNIX,US East (Ohio),331,1.372361,329.627639, 16.00 ,,,Modify,t3.small, $14.90 , 16.00 ,,,t3.micro, $22.34 , 16.00 ,,,t3.nano, $26.07 , 16.00 ,,
836000000000,WA Cost Labs,i-036798,t2.micro,Linux/UNIX,US East (N. Virginia),330,0,330, 7.17 ,,,Modify,t2.nano, $4.16 , 7.17 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-036802,c4.4xlarge,Linux/UNIX,EU (Ireland),0.047222,0,0.047222, 2.66 ,,,Modify,c4.2xlarge, $0.05 , 5.31 ,,,c4.large, $0.08 , 21.25 ,,,c4.xlarge, $0.07 , 10.63 ,,
836000000000,WA Cost Labs,i-036805,c4.2xlarge,Linux/UNIX,EU (Frankfurt),1.282222,0,1.282222, 30.38 ,,,Modify,c4.xlarge, $0.63 , 60.75 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-036964,m4.2xlarge,Linux/UNIX,EU (Frankfurt),330,330,0, 17.52 ,,,Modify,m4.xlarge, $-   , 35.04 ,,,m4.large, $-   , 70.08 ,,,,,,,
836000000000,WA Cost Labs,i-036970,t2.medium,Linux/UNIX,US East (Ohio),143,0,143, 38.77 ,,,Modify,t2.small, $7.27 , 77.54 ,,,t2.micro, $10.81 , 77.54 ,,,t2.nano, $12.61 , 77.54 ,,
836000000000,WA Cost Labs,i-036988,c4.4xlarge,Linux/UNIX,EU (Ireland),0.108611,0,0.108611, 13.09 ,,,Modify,c4.2xlarge, $0.11 , 26.19 ,,,c4.xlarge, $0.16 , 52.38 ,,,,,,,
836000000000,WA Cost Labs,i-036995,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.690278,0,0.690278, 24.04 ,,,Modify,c4.large, $0.15 , 48.08 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-036999,c5d.2xlarge,Linux/UNIX,US East (N. Virginia),0.030833,0,0.030833, 7.00 ,,,Modify,c5d.xlarge, $0.01 , 14.00 ,,,c5d.large, $0.02 , 28.00 ,,,,,,,
836000000000,WA Cost Labs,i-03706,c4.xlarge,Linux/UNIX,EU (Frankfurt),0.041667,0,0.041667, 29.29 ,,,Modify,c4.large, $0.01 , 58.58 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-037133,c4.4xlarge,Linux/UNIX,US East (N. Virginia),0.712778,0,0.712778, 21.09 ,,,Modify,c4.2xlarge, $0.62 , 42.19 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-037262,t3.small,Linux/UNIX,US East (N. Virginia),329,329,0, 1.00 ,,,Modify,t3.micro, $-   , 1.00 ,,,t3.nano, $-   , 1.00 ,,,,,,,
836000000000,WA Cost Labs,i-037347,t2.medium,Linux/UNIX,EU (Ireland),329,0,329, 8.05 ,,,Modify,t2.small, $17.87 , 16.10 ,,,t2.micro, $26.73 , 16.10 ,,,t2.nano, $31.24 , 16.10 ,,
836000000000,WA Cost Labs,i-03739,c4.4xlarge,Linux/UNIX,EU (Ireland),0.074167,0,0.074167, 4.41 ,,,Modify,c4.2xlarge, $0.07 , 8.81 ,,,c4.xlarge, $0.11 , 17.63 ,,,c4.large, $0.13 , 35.25 ,,
836000000000,WA Cost Labs,i-037423,t2.medium,Linux/UNIX,US East (N. Virginia),330,330,0, 1.89 ,,,Modify,t2.small, $-   , 3.77 ,,,t2.nano, $-   , 3.77 ,,,t2.micro, $-   , 3.77 ,,
836000000000,WA Cost Labs,i-037434,c3.4xlarge,Linux/UNIX,EU (Frankfurt),330,0,330, 29.05 ,,,Modify,c3.2xlarge, $369.95 , 58.10 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-03744,c4.4xlarge,Linux/UNIX,EU (Ireland),0.220556,0,0.220556, 15.77 ,,,Modify,c4.2xlarge, $0.22 , 31.54 ,,,c4.xlarge, $0.33 , 63.08 ,,,,,,,
836000000000,WA Cost Labs,i-037444,r4.4xlarge,Linux/UNIX,EU (Frankfurt),330,330,0, 26.66 ,,,Modify,r4.2xlarge, $-   , 53.31 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-037459,c4.4xlarge,Linux/UNIX,EU (Ireland),0.091111,0,0.091111, 5.80 ,,,Modify,c4.2xlarge, $0.09 , 11.60 ,,,c4.large, $0.16 , 46.42 ,,,c4.xlarge, $0.13 , 23.21 ,,
836000000000,WA Cost Labs,i-037507,c4.4xlarge,Linux/UNIX,EU (Ireland),0.270833,0,0.270833, 20.73 ,,,Modify,c4.2xlarge, $0.27 , 41.46 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-037592,t3.micro,Linux/UNIX,EU (Frankfurt),3.588889,0,3.588889, 34.00 ,,,Modify,t3.nano, $0.05 , 34.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-037600,c4.4xlarge,Linux/UNIX,EU (Ireland),0.089167,0,0.089167, 9.97 ,,,Modify,c4.2xlarge, $0.09 , 19.94 ,,,c4.large, $0.15 , 79.75 ,,,c4.xlarge, $0.13 , 39.88 ,,
836000000000,WA Cost Labs,i-037626,c4.4xlarge,Linux/UNIX,EU (Ireland),0.270833,0,0.270833, 6.95 ,,,Modify,c4.2xlarge, $0.27 , 13.90 ,,,c4.xlarge, $0.40 , 27.79 ,,,c4.large, $0.47 , 55.58 ,,
836000000000,WA Cost Labs,i-037635,t3.small,Linux/UNIX,EU (Frankfurt),295,0,295, 32.00 ,,,Modify,t3.micro, $7.69 , 32.00 ,,,t3.nano, $11.54 , 32.00 ,,,,,,,
836000000000,WA Cost Labs,i-037714,t2.medium,Linux/UNIX,US East (N. Virginia),330,0,330, 11.15 ,,,Modify,t2.small, $16.78 , 22.30 ,,,t2.micro, $24.95 , 22.30 ,,,t2.nano, $29.11 , 22.30 ,,
836000000000,WA Cost Labs,i-037726,c4.2xlarge,Linux/UNIX,EU (Frankfurt),0.079722,0,0.079722, 6.38 ,,,Modify,c4.xlarge, $0.04 , 12.75 ,,,c4.large, $0.06 , 25.50 ,,,,,,,
836000000000,WA Cost Labs,i-037749,c3.4xlarge,Linux/UNIX,EU (Ireland),330,330,0, 9.42 ,,,Modify,c3.2xlarge, $-   , 18.83 ,,,c3.xlarge, $-   , 37.67 ,,,c3.large, $-   , 75.33 ,,
836000000000,WA Cost Labs,i-037788,c4.4xlarge,Linux/UNIX,US East (N. Virginia),2.396111,0,2.396111, 21.59 ,,,Modify,c4.2xlarge, $2.07 , 43.18 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-037832,c4.4xlarge,Linux/UNIX,EU (Ireland),0.1675,0,0.1675, 11.42 ,,,Modify,c4.2xlarge, $0.16 , 22.83 ,,,c4.xlarge, $0.25 , 45.67 ,,,,,,,
836000000000,WA Cost Labs,i-037881,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.514444,0,0.514444, 23.75 ,,,Modify,c4.large, $0.11 , 47.50 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-037903,r4.2xlarge,SUSE Linux,EU (Frankfurt),1,0,1, 21.50 ,,,Modify,r4.xlarge, $0.70 , 43.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-037936,t1.micro,Linux/UNIX,US East (N. Virginia),0.280278,0,0.280278, 0.85 ,,,Terminate,, $0.01 ,,,,,,,,,,,,,
836000000000,WA Cost Labs,i-037981,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.503889,0,0.503889, 26.54 ,,,Modify,c4.large, $0.11 , 53.08 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-038043,t3a.micro,Linux/UNIX,US East (N. Virginia),330,0,330, 23.00 ,,,Modify,t3a.nano, $3.37 , 23.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-038135,c4.4xlarge,Linux/UNIX,EU (Ireland),0.103056,0,0.103056, 11.57 ,,,Modify,c4.2xlarge, $0.10 , 23.15 ,,,c4.xlarge, $0.15 , 46.29 ,,,,,,,
836000000000,WA Cost Labs,i-038156,t3.xlarge,Linux/UNIX,US East (N. Virginia),171,3,168, 30.00 ,,,Modify,t3.large, $30.37 , 60.00 ,,,t3.small, $53.14 , 60.00 ,,,t3.micro, $54.79 , 60.00 ,,
836000000000,WA Cost Labs,i-038171,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.518333,0,0.518333, 22.25 ,,,Modify,c4.large, $0.11 , 44.50 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-038228,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.515833,0,0.515833, 25.83 ,,,Modify,c4.large, $0.11 , 51.67 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-03823,t2.micro,Linux/UNIX,US East (N. Virginia),329,0,329, 9.83 ,,,Modify,t2.nano, $4.15 , 9.83 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-038284,t2.small,Linux/UNIX,EU (Frankfurt),330,0,330, 35.50 ,,,Modify,t2.micro, $9.61 , 35.50 ,,,t2.nano, $14.41 , 35.50 ,,,,,,,
836000000000,WA Cost Labs,i-038394,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.506111,0,0.506111, 23.08 ,,,Modify,c4.large, $0.11 , 46.17 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-038427,c4.2xlarge,Linux/UNIX,EU (Frankfurt),1.533333,0,1.533333, 23.83 ,,,Modify,c4.xlarge, $0.76 , 47.67 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-03844,c4.xlarge,Linux/UNIX,EU (Frankfurt),1.847222,0,1.847222, 38.13 ,,,Modify,c4.large, $0.45 , 76.25 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-038458,c3.xlarge,Red Hat Enterprise Linux,Asia Pacific (Singapore),330,0,330, 3.21 ,,,Modify,c3.large, $95.36 , 6.42 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-038607,c4.xlarge,Linux/UNIX,EU (London),0.055833,0,0.055833, 18.71 ,,,Modify,c4.large, $0.01 , 37.42 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-038656,m4.xlarge,Red Hat Enterprise Linux,US East (N. Virginia),329,0,329, 35.83 ,,,Modify,m4.large, $71.48 , 71.67 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-038661,t2.small,Linux/UNIX,US East (N. Virginia),330,0,330, 1.19 ,,,Modify,t2.micro, $8.17 , 1.19 ,,,t2.nano, $12.33 , 1.19 ,,,,,,,
836000000000,WA Cost Labs,i-038681,c4.xlarge,Linux/UNIX,US East (N. Virginia),0.521389,0,0.521389, 28.13 ,,,Modify,c4.large, $0.11 , 56.25 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-038689,c4.4xlarge,Linux/UNIX,EU (Ireland),0.073611,0,0.073611, 5.07 ,,,Modify,c4.2xlarge, $0.07 , 10.15 ,,,c4.large, $0.13 , 40.58 ,,,c4.xlarge, $0.11 , 20.29 ,,
836000000000,WA Cost Labs,i-038700,c5.2xlarge,Red Hat Enterprise Linux,US East (N. Virginia),216,0,216, 27.00 ,,,Modify,c5.xlarge, $112.63 , 54.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-038709,m5.xlarge,Windows (Amazon VPC),US East (N. Virginia),330,0,330, 31.00 ,,,Modify,m5.large, $134.79 , 62.00 ,,,,,,,,,,,,
836000000000,WA Cost Labs,i-038729,t3.small,Linux/UNIX,EU (Frankfurt),330,0,330, 5.00 ,,,Modify,t3.micro, $8.60 , 5.00 ,,,t3.nano, $12.91 , 5.00 ,,,,,,,
836000000000,WA Cost Labs,i-038753,t2.small,Linux/UNIX,EU (Frankfurt),330,0,330, 3.39 ,,,Modify,t2.micro, $9.61 , 3.39 ,,,t2.nano, $14.41 , 3.39 ,,,,,,,
